trade_id,timestamp,symbol,side,price,quantity
847,2026-03-04 16:54:54.162714,SOL,SELL,22006.15,1
848,2026-03-04 16:55:04.162714,BTC,BUY,27541.69,1
849,2026-03-04 16:55:14.162714,ETH,SELL,39139.02,2
850,2026-03-04 16:55:24.162714,BTC,SELL,17373.44,2
851,2026-03-04 16:55:34.162714,BTC,SELL,20641.37,4
852,2026-03-04 16:55:44.162714,SOL,BUY,3879.64,3
853,2026-03-04 16:55:54.162714,SOL,SELL,28358.78,5
854,2026-03-04 16:56:04.162714,ETH,BUY,10920.55,1
855,2026-03-04 16:56:14.162714,BTC,SELL,17775.58,1
856,2026-03-04 16:56:24.162714,BTC,BUY,20148.68,2
857,2026-03-04 16:56:34.162714,ETH,SELL,13168.07,4
858,2026-03-04 16:56:44.162714,SOL,BUY,11500.1,1
859,2026-03-04 16:56:54.162714,SOL,BUY,8021.38,5
860,2026-03-04 16:57:04.162714,BTC,SELL,24742.5,2
861,2026-03-04 16:57:14.162714,ETH,BUY,17824.8,4
862,2026-03-04 16:57:24.162714,BTC,BUY,17698.75,4
863,2026-03-04 16:57:34.162714,SOL,SELL,9270.37,1
864,2026-03-04 16:57:44.162714,SOL,BUY,14712.66,2
865,2026-03-04 16:57:54.162714,BTC,BUY,5131.08,5
866,2026-03-04 16:58:04.162714,BTC,SELL,31328.01,4
867,2026-03-04 16:58:14.162714,SOL,SELL,35240.48,1
868,2026-03-04 16:58:24.162714,BTC,BUY,762.59,2
869,2026-03-04 16:58:34.162714,BTC,BUY,1598.48,2
870,2026-03-04 16:58:44.162714,BTC,BUY,4579.99,1
871,2026-03-04 16:58:54.162714,ETH,BUY,11389.46,3
872,2026-03-04 16:59:04.162714,BTC,SELL,23108.03,1
873,2026-03-04 16:59:14.162714,BTC,SELL,29434.63,5
874,2026-03-04 16:59:24.162714,SOL,SELL,6453.43,3
875,2026-03-04 16:59:34.162714,SOL,BUY,21340.9,3
876,2026-03-04 16:59:44.162714,SOL,SELL,36021.44,2
877,2026-03-04 16:59:54.162714,SOL,SELL,21979.69,1
878,2026-03-04 17:00:04.162714,BTC,SELL,10957.32,5
879,2026-03-04 17:00:14.162714,ETH,BUY,3063.97,4
880,2026-03-04 17:00:24.162714,SOL,BUY,17835.84,2
881,2026-03-04 17:00:34.162714,BTC,BUY,14804.64,2
882,2026-03-04 17:00:44.162714,BTC,SELL,38099.35,1
883,2026-03-04 17:00:54.162714,BTC,SELL,34904.53,5
884,2026-03-04 17:01:04.162714,BTC,SELL,11434.92,5
885,2026-03-04 17:01:14.162714,ETH,SELL,44733.15,5
886,2026-03-04 17:01:24.162714,ETH,BUY,42567.2,5
887,2026-03-04 17:01:34.162714,ETH,BUY,6277.82,3
888,2026-03-04 17:01:44.162714,SOL,SELL,12191.49,5
889,2026-03-04 17:01:54.162714,ETH,SELL,43609.88,1
890,2026-03-04 17:02:04.162714,SOL,BUY,40489.44,1
891,2026-03-04 17:02:14.162714,ETH,BUY,19123.82,2
892,2026-03-04 17:02:24.162714,ETH,BUY,42369.5,5
893,2026-03-04 17:02:34.162714,ETH,SELL,21850.8,2
894,2026-03-04 17:02:44.162714,BTC,BUY,39961.13,3
895,2026-03-04 17:02:54.162714,ETH,BUY,22696.73,1
896,2026-03-04 17:03:04.162714,BTC,BUY,2267.02,2
897,2026-03-04 17:03:14.162714,SOL,SELL,9472.55,1
898,2026-03-04 17:03:24.162714,ETH,BUY,26249.13,1
899,2026-03-04 17:03:34.162714,BTC,BUY,17963.11,4
900,2026-03-04 17:03:44.162714,SOL,BUY,16992.42,1
901,2026-03-04 17:03:54.162714,SOL,SELL,23216.27,3
902,2026-03-04 17:04:04.162714,BTC,BUY,30325.08,1
903,2026-03-04 17:04:14.162714,BTC,BUY,20453.44,4
904,2026-03-04 17:04:24.162714,SOL,SELL,19066.35,2
905,2026-03-04 17:04:34.162714,SOL,BUY,18464.79,4
906,2026-03-04 17:04:44.162714,ETH,BUY,29290.73,5
907,2026-03-04 17:04:54.162714,SOL,BUY,18350.11,5
908,2026-03-04 17:05:04.162714,BTC,SELL,1211.26,2
909,2026-03-04 17:05:14.162714,SOL,SELL,8474.87,1
910,2026-03-04 17:05:24.162714,SOL,SELL,3498.72,2
911,2026-03-04 17:05:34.162714,ETH,SELL,19134.15,4
912,2026-03-04 17:05:44.162714,BTC,SELL,31306.82,4
913,2026-03-04 17:05:54.162714,BTC,SELL,33276.29,1
914,2026-03-04 17:06:04.162714,SOL,SELL,28558.96,1
915,2026-03-04 17:06:14.162714,SOL,BUY,36251.06,1
916,2026-03-04 17:06:24.162714,SOL,BUY,22708.29,3
917,2026-03-04 17:06:34.162714,ETH,BUY,1835.53,5
918,2026-03-04 17:06:44.162714,ETH,BUY,36892.15,3
919,2026-03-04 17:06:54.162714,BTC,SELL,364.76,2
920,2026-03-04 17:07:04.162714,SOL,SELL,6697.53,5
921,2026-03-04 17:07:14.162714,BTC,SELL,4083.09,5
922,2026-03-04 17:07:24.162714,SOL,BUY,37168.31,5
923,2026-03-04 17:07:34.162714,ETH,BUY,29634.06,4
924,2026-03-04 17:07:44.162714,SOL,BUY,26259.23,3
925,2026-03-04 17:07:54.162714,BTC,SELL,14824.96,4
926,2026-03-04 17:08:04.162714,ETH,SELL,41993.91,4
927,2026-03-04 17:08:14.162714,BTC,SELL,32084.68,3
928,2026-03-04 17:08:24.162714,ETH,BUY,12064.54,2
929,2026-03-04 17:08:34.162714,BTC,BUY,25193.03,3
930,2026-03-04 17:08:44.162714,BTC,BUY,22984.42,4
931,2026-03-04 17:08:54.162714,BTC,BUY,443.24,3
932,2026-03-04 17:09:04.162714,BTC,BUY,34782.08,5
933,2026-03-04 17:09:14.162714,SOL,BUY,9793.87,3
934,2026-03-04 17:09:24.162714,SOL,BUY,33335.59,5
935,2026-03-04 17:09:34.162714,BTC,BUY,17815.4,2
936,2026-03-04 17:09:44.162714,BTC,SELL,40759.03,1
937,2026-03-04 17:09:54.162714,SOL,BUY,22516.93,1
938,2026-03-04 17:10:04.162714,ETH,BUY,31662.64,4
939,2026-03-04 17:10:14.162714,BTC,SELL,10100.51,2
940,2026-03-04 17:10:24.162714,BTC,SELL,32581.97,5
941,2026-03-04 17:10:34.162714,SOL,BUY,31399.43,1
942,2026-03-04 17:10:44.162714,SOL,SELL,2362.93,1
943,2026-03-04 17:10:54.162714,BTC,BUY,11298.53,4
944,2026-03-04 17:11:04.162714,ETH,BUY,16141.46,4
945,2026-03-04 17:11:14.162714,BTC,BUY,5619.21,2
946,2026-03-04 17:11:24.162714,ETH,SELL,21892.97,3
947,2026-03-04 17:11:34.162714,SOL,BUY,42768.59,4
948,2026-03-04 17:11:44.162714,SOL,BUY,33064.47,1
949,2026-03-04 17:11:54.162714,SOL,SELL,14787.31,4
950,2026-03-04 17:12:04.162714,ETH,BUY,41906.23,1
951,2026-03-04 17:12:14.162714,SOL,BUY,19897.59,2
952,2026-03-04 17:12:24.162714,ETH,BUY,43623.79,2
953,2026-03-04 17:12:34.162714,BTC,BUY,36814.16,3
954,2026-03-04 17:12:44.162714,ETH,BUY,22719.72,2
955,2026-03-04 17:12:54.162714,SOL,BUY,39038.81,5
956,2026-03-04 17:13:04.162714,ETH,BUY,196.37,5
957,2026-03-04 17:13:14.162714,ETH,SELL,21271.46,5
958,2026-03-04 17:13:24.162714,ETH,BUY,42338.69,1
959,2026-03-04 17:13:34.162714,ETH,SELL,23191.77,2
960,2026-03-04 17:13:44.162714,ETH,SELL,21918.8,1
961,2026-03-04 17:13:54.162714,ETH,SELL,9172.98,5
962,2026-03-04 17:14:04.162714,BTC,SELL,27215.26,2
963,2026-03-04 17:14:14.162714,BTC,SELL,26567.02,5
964,2026-03-04 17:14:24.162714,ETH,SELL,27281.2,5
965,2026-03-04 17:14:34.162714,SOL,BUY,28420.85,3
966,2026-03-04 17:14:44.162714,SOL,BUY,20945.62,3
967,2026-03-04 17:14:54.162714,BTC,BUY,5061.42,4
968,2026-03-04 17:15:04.162714,SOL,SELL,9391.62,4
969,2026-03-04 17:15:14.162714,ETH,BUY,19397.51,3
970,2026-03-04 17:15:24.162714,BTC,SELL,3149.43,3
971,2026-03-04 17:15:34.162714,ETH,BUY,33426.05,3
972,2026-03-04 17:15:44.162714,SOL,BUY,31704.71,1
973,2026-03-04 17:15:54.162714,SOL,BUY,27863.97,5
974,2026-03-04 17:16:04.162714,BTC,BUY,22629.48,4
975,2026-03-04 17:16:14.162714,SOL,SELL,6267.5,5
976,2026-03-04 17:16:24.162714,BTC,SELL,2144.22,4
977,2026-03-04 17:16:34.162714,BTC,SELL,23702.98,1
978,2026-03-04 17:16:44.162714,SOL,BUY,20670.82,3
979,2026-03-04 17:16:54.162714,SOL,SELL,4493.49,1
980,2026-03-04 17:17:04.162714,SOL,BUY,10303.29,1
981,2026-03-04 17:17:14.162714,BTC,BUY,21879.31,1
982,2026-03-04 17:17:24.162714,ETH,BUY,37370.32,4
983,2026-03-04 17:17:34.162714,SOL,BUY,34295.41,5
984,2026-03-04 17:17:44.162714,SOL,SELL,10457.63,1
985,2026-03-04 17:17:54.162714,ETH,SELL,12967.57,3
986,2026-03-04 17:18:04.162714,BTC,SELL,6870.59,1
987,2026-03-04 17:18:14.162714,ETH,SELL,23204.28,1
988,2026-03-04 17:18:24.162714,SOL,SELL,24276.08,3
989,2026-03-04 17:18:34.162714,ETH,BUY,26819.48,5
990,2026-03-04 17:18:44.162714,SOL,SELL,37225.2,5
991,2026-03-04 17:18:54.162714,SOL,SELL,42403.32,5
992,2026-03-04 17:19:04.162714,ETH,BUY,17468.44,4
993,2026-03-04 17:19:14.162714,ETH,SELL,27551.43,4
994,2026-03-04 17:19:24.162714,SOL,SELL,15011.14,5
995,2026-03-04 17:19:34.162714,BTC,SELL,36319.42,4
996,2026-03-04 17:19:44.162714,ETH,SELL,32319.89,4
997,2026-03-04 17:19:54.162714,BTC,SELL,1212.77,2
998,2026-03-04 17:20:04.162714,SOL,BUY,30930.38,4
999,2026-03-04 17:20:14.162714,BTC,BUY,28294.77,3
1000,2026-03-04 17:20:24.162714,SOL,SELL,40672.94,2
1001,2026-03-04 17:20:34.162714,SOL,BUY,44069.03,5
1002,2026-03-04 17:20:44.162714,BTC,SELL,43273.94,2
1003,2026-03-04 17:20:54.162714,SOL,BUY,21071.57,3
1004,2026-03-04 17:21:04.162714,BTC,SELL,41963.68,3
1005,2026-03-04 17:21:14.162714,SOL,BUY,27987.84,2
1006,2026-03-04 17:21:24.162714,SOL,BUY,333.68,5
1007,2026-03-04 17:21:34.162714,SOL,SELL,860.26,4
1008,2026-03-04 17:21:44.162714,SOL,BUY,37993.54,5
1009,2026-03-04 17:21:54.162714,ETH,SELL,9197.23,3
1010,2026-03-04 17:22:04.162714,BTC,BUY,32953.12,4
1011,2026-03-04 17:22:14.162714,ETH,SELL,9397.27,4
1012,2026-03-04 17:22:24.162714,BTC,SELL,43594.28,2
1013,2026-03-04 17:22:34.162714,ETH,SELL,32240.78,1
1014,2026-03-04 17:22:44.162714,SOL,SELL,19009.86,4
1015,2026-03-04 17:22:54.162714,ETH,SELL,19023.98,2
1016,2026-03-04 17:23:04.162714,ETH,BUY,39447.0,1
1017,2026-03-04 17:23:14.162714,SOL,SELL,8938.97,3
1018,2026-03-04 17:23:24.162714,ETH,BUY,34040.92,3
1019,2026-03-04 17:23:34.162714,BTC,SELL,1000.28,4
1020,2026-03-04 17:23:44.162714,SOL,BUY,7403.81,1
1021,2026-03-04 17:23:54.162714,SOL,SELL,16839.46,3
1022,2026-03-04 17:24:04.162714,ETH,SELL,755.6,4
1023,2026-03-04 17:24:14.162714,BTC,BUY,6524.79,4
1024,2026-03-04 17:24:24.162714,SOL,SELL,29291.48,1
1025,2026-03-04 17:24:34.162714,ETH,SELL,28150.94,2
1026,2026-03-04 17:24:44.162714,BTC,BUY,1869.94,1
1027,2026-03-04 17:24:54.162714,SOL,SELL,42902.89,4
1028,2026-03-04 17:25:04.162714,SOL,BUY,22965.5,2
1029,2026-03-04 17:25:14.162714,BTC,SELL,36210.15,4
1030,2026-03-04 17:25:24.162714,BTC,SELL,42362.02,4
1031,2026-03-04 17:25:34.162714,BTC,SELL,20288.24,1
1032,2026-03-04 17:25:44.162714,BTC,BUY,30236.61,2
1033,2026-03-04 17:25:54.162714,ETH,SELL,9738.37,3
1034,2026-03-04 17:26:04.162714,BTC,SELL,26271.41,4
1035,2026-03-04 17:26:14.162714,ETH,SELL,36732.64,2
1036,2026-03-04 17:26:24.162714,SOL,SELL,40485.12,4
1037,2026-03-04 17:26:34.162714,ETH,BUY,25020.65,4
1038,2026-03-04 17:26:44.162714,BTC,BUY,8279.69,5
1039,2026-03-04 17:26:54.162714,SOL,BUY,10640.15,2
1040,2026-03-04 17:27:04.162714,ETH,SELL,28383.46,2
1041,2026-03-04 17:27:14.162714,ETH,BUY,38191.04,2
1042,2026-03-04 17:27:24.162714,BTC,SELL,24354.83,2
1043,2026-03-04 17:27:34.162714,ETH,SELL,17779.41,2
1044,2026-03-04 17:27:44.162714,BTC,BUY,19184.2,1
1045,2026-03-04 17:27:54.162714,ETH,SELL,9191.23,3
1046,2026-03-04 17:28:04.162714,SOL,BUY,4958.38,2
1047,2026-03-04 17:28:14.162714,ETH,BUY,39242.18,1
1048,2026-03-04 17:28:24.162714,BTC,BUY,37999.28,5
1049,2026-03-04 17:28:34.162714,SOL,BUY,32977.72,2
1050,2026-03-04 17:28:44.162714,SOL,SELL,24241.21,2
1051,2026-03-04 17:28:54.162714,SOL,SELL,21462.14,3
1052,2026-03-04 17:29:04.162714,BTC,BUY,34338.62,2
1053,2026-03-04 17:29:14.162714,ETH,BUY,28342.61,1
1054,2026-03-04 17:29:24.162714,SOL,SELL,27936.05,1
1055,2026-03-04 17:29:34.162714,ETH,SELL,9140.42,1
1056,2026-03-04 17:29:44.162714,SOL,BUY,19357.37,3
1057,2026-03-04 17:29:54.162714,SOL,BUY,20813.52,2
1058,2026-03-04 17:30:04.162714,ETH,SELL,19437.77,1
1059,2026-03-04 17:30:14.162714,ETH,BUY,5531.21,4
1060,2026-03-04 17:30:24.162714,BTC,SELL,9388.17,4
1061,2026-03-04 17:30:34.162714,ETH,SELL,492.72,4
1062,2026-03-04 17:30:44.162714,BTC,SELL,10467.16,3
1063,2026-03-04 17:30:54.162714,SOL,BUY,14341.31,3
1064,2026-03-04 17:31:04.162714,ETH,SELL,44419.03,1
1065,2026-03-04 17:31:14.162714,SOL,BUY,21152.81,1
1066,2026-03-04 17:31:24.162714,SOL,BUY,5137.07,4
1067,2026-03-04 17:31:34.162714,BTC,BUY,23435.97,2
1068,2026-03-04 17:31:44.162714,SOL,SELL,34783.19,3
1069,2026-03-04 17:31:54.162714,SOL,SELL,29945.27,4
1070,2026-03-04 17:32:04.162714,SOL,SELL,42283.26,4
1071,2026-03-04 17:32:14.162714,SOL,SELL,28424.54,4
1072,2026-03-04 17:32:24.162714,BTC,SELL,12401.43,2
1073,2026-03-04 17:32:34.162714,BTC,SELL,15795.71,3
1074,2026-03-04 17:32:44.162714,BTC,BUY,16496.62,2
1075,2026-03-04 17:32:54.162714,SOL,BUY,13488.15,5
1076,2026-03-04 17:33:04.162714,BTC,SELL,821.13,5
1077,2026-03-04 17:33:14.162714,BTC,SELL,43997.64,2
1078,2026-03-04 17:33:24.162714,ETH,BUY,37513.18,1
1079,2026-03-04 17:33:34.162714,ETH,BUY,19501.79,3
1080,2026-03-04 17:33:44.162714,ETH,BUY,29852.62,1
1081,2026-03-04 17:33:54.162714,ETH,SELL,2858.33,5
1082,2026-03-04 17:34:04.162714,SOL,SELL,43104.41,1
1083,2026-03-04 17:34:14.162714,ETH,BUY,31376.15,3
1084,2026-03-04 17:34:24.162714,SOL,BUY,35249.43,1
1085,2026-03-04 17:34:34.162714,SOL,BUY,40135.86,1
1086,2026-03-04 17:34:44.162714,SOL,SELL,6486.0,1
1087,2026-03-04 17:34:54.162714,SOL,BUY,39993.2,2
1088,2026-03-04 17:35:04.162714,BTC,SELL,4779.7,3
1089,2026-03-04 17:35:14.162714,BTC,BUY,7185.32,4
1090,2026-03-04 17:35:24.162714,SOL,SELL,34337.91,2
1091,2026-03-04 17:35:34.162714,ETH,BUY,6909.45,3
1092,2026-03-04 17:35:44.162714,SOL,BUY,2430.32,3
1093,2026-03-04 17:35:54.162714,ETH,SELL,33141.19,2
1094,2026-03-04 17:36:04.162714,ETH,BUY,25836.81,4
1095,2026-03-04 17:36:14.162714,BTC,BUY,19879.49,1
1096,2026-03-04 17:36:24.162714,ETH,SELL,27152.55,5
1097,2026-03-04 17:36:34.162714,SOL,BUY,33671.53,5
1098,2026-03-04 17:36:44.162714,ETH,BUY,24580.17,2
1099,2026-03-04 17:36:54.162714,ETH,BUY,17065.67,3
1100,2026-03-04 17:37:04.162714,BTC,SELL,42148.39,5
1101,2026-03-04 17:37:14.162714,ETH,BUY,40099.5,4
1102,2026-03-04 17:37:24.162714,BTC,SELL,11375.19,3
1103,2026-03-04 17:37:34.162714,SOL,SELL,23810.31,4
1104,2026-03-04 17:37:44.162714,SOL,BUY,43279.52,1
1105,2026-03-04 17:37:54.162714,ETH,SELL,20606.91,3
1106,2026-03-04 17:38:04.162714,ETH,BUY,3273.25,3
1107,2026-03-04 17:38:14.162714,SOL,BUY,10701.1,4
1108,2026-03-04 17:38:24.162714,BTC,SELL,30314.99,5
1109,2026-03-04 17:38:34.162714,BTC,SELL,18871.96,5
1110,2026-03-04 17:38:44.162714,SOL,SELL,18266.84,1
1111,2026-03-04 17:38:54.162714,ETH,SELL,36214.89,1
1112,2026-03-04 17:39:04.162714,ETH,BUY,2290.3,3
1113,2026-03-04 17:39:14.162714,SOL,SELL,34767.31,4
1114,2026-03-04 17:39:24.162714,SOL,BUY,44890.39,2
1115,2026-03-04 17:39:34.162714,ETH,BUY,2332.24,2
1116,2026-03-04 17:39:44.162714,SOL,BUY,36841.82,1
1117,2026-03-04 17:39:54.162714,SOL,BUY,22952.4,1
1118,2026-03-04 17:40:04.162714,ETH,SELL,29983.33,1
1119,2026-03-04 17:40:14.162714,ETH,BUY,29120.33,2
1120,2026-03-04 17:40:24.162714,BTC,BUY,18677.32,1
1121,2026-03-04 17:40:34.162714,ETH,SELL,41977.31,5
1122,2026-03-04 17:40:44.162714,SOL,BUY,41479.74,4
1123,2026-03-04 17:40:54.162714,ETH,BUY,9609.61,1
1124,2026-03-04 17:41:04.162714,ETH,SELL,6580.3,3
1125,2026-03-04 17:41:14.162714,ETH,SELL,21955.85,3
1126,2026-03-04 17:41:24.162714,BTC,BUY,36431.14,5
1127,2026-03-04 17:41:34.162714,SOL,BUY,4557.21,4
1128,2026-03-04 17:41:44.162714,BTC,SELL,4636.23,5
1129,2026-03-04 17:41:54.162714,BTC,BUY,23465.31,4
1130,2026-03-04 17:42:04.162714,ETH,SELL,40948.2,5
1131,2026-03-04 17:42:14.162714,ETH,SELL,15439.4,4
1132,2026-03-04 17:42:24.162714,ETH,BUY,5001.31,2
1133,2026-03-04 17:42:34.162714,SOL,BUY,17518.79,5
1134,2026-03-04 17:42:44.162714,ETH,SELL,44268.06,4
1135,2026-03-04 17:42:54.162714,SOL,BUY,18209.79,4
1136,2026-03-04 17:43:04.162714,BTC,BUY,35754.1,2
1137,2026-03-04 17:43:14.162714,SOL,SELL,6881.48,2
1138,2026-03-04 17:43:24.162714,BTC,BUY,23155.95,3
1139,2026-03-04 17:43:34.162714,SOL,BUY,21402.57,3
1140,2026-03-04 17:43:44.162714,SOL,SELL,37531.9,2
1141,2026-03-04 17:43:54.162714,SOL,SELL,29262.4,4
1142,2026-03-04 17:44:04.162714,SOL,BUY,30292.71,3
1143,2026-03-04 17:44:14.162714,BTC,BUY,18335.8,2
1144,2026-03-04 17:44:24.162714,SOL,BUY,221.41,2
1145,2026-03-04 17:44:34.162714,ETH,SELL,86.4,3
1146,2026-03-04 17:44:44.162714,BTC,BUY,30057.52,1
1147,2026-03-04 17:44:54.162714,BTC,BUY,8754.56,5
1148,2026-03-04 17:45:04.162714,SOL,BUY,15016.76,4
1149,2026-03-04 17:45:14.162714,ETH,SELL,17068.23,5
1150,2026-03-04 17:45:24.162714,ETH,SELL,21113.76,5
1151,2026-03-04 17:45:34.162714,BTC,SELL,26782.59,5
1152,2026-03-04 17:45:44.162714,SOL,BUY,43672.89,1
1153,2026-03-04 17:45:54.162714,ETH,SELL,23691.23,4
1154,2026-03-04 17:46:04.162714,ETH,SELL,38366.68,3
1155,2026-03-04 17:46:14.162714,ETH,BUY,32902.96,1
1156,2026-03-04 17:46:24.162714,ETH,SELL,22525.9,1
1157,2026-03-04 17:46:34.162714,BTC,BUY,3065.96,5
1158,2026-03-04 17:46:44.162714,BTC,BUY,35069.26,4
1159,2026-03-04 17:46:54.162714,BTC,BUY,39502.14,4
1160,2026-03-04 17:47:04.162714,BTC,SELL,21868.94,1
1161,2026-03-04 17:47:14.162714,BTC,SELL,38905.6,3
1162,2026-03-04 17:47:24.162714,ETH,SELL,16720.02,1
1163,2026-03-04 17:47:34.162714,ETH,BUY,1256.26,1
1164,2026-03-04 17:47:44.162714,BTC,BUY,22163.61,2
1165,2026-03-04 17:47:54.162714,BTC,SELL,43272.97,4
1166,2026-03-04 17:48:04.162714,BTC,BUY,29878.07,2
1167,2026-03-04 17:48:14.162714,SOL,SELL,21453.79,4
1168,2026-03-04 17:48:24.162714,SOL,BUY,4176.59,1
1169,2026-03-04 17:48:34.162714,ETH,BUY,40438.18,3
1170,2026-03-04 17:48:44.162714,ETH,BUY,39499.92,1
1171,2026-03-04 17:48:54.162714,ETH,BUY,10139.17,5
1172,2026-03-04 17:49:04.162714,ETH,SELL,27897.9,3
1173,2026-03-04 17:49:14.162714,SOL,SELL,24941.98,5
1174,2026-03-04 17:49:24.162714,BTC,BUY,5820.72,4
1175,2026-03-04 17:49:34.162714,ETH,SELL,6266.66,5
1176,2026-03-04 17:49:44.162714,BTC,BUY,24924.08,1
1177,2026-03-04 17:49:54.162714,ETH,BUY,41778.28,2
1178,2026-03-04 17:50:04.162714,SOL,BUY,2548.09,3
1179,2026-03-04 17:50:14.162714,BTC,BUY,12087.33,4
1180,2026-03-04 17:50:24.162714,BTC,SELL,42287.21,3
1181,2026-03-04 17:50:34.162714,SOL,SELL,38167.85,5
1182,2026-03-04 17:50:44.162714,ETH,SELL,10257.34,4
1183,2026-03-04 17:50:54.162714,ETH,SELL,3945.44,3
1184,2026-03-04 17:51:04.162714,ETH,SELL,25716.54,5
1185,2026-03-04 17:51:14.162714,SOL,BUY,9414.68,3
1186,2026-03-04 17:51:24.162714,SOL,SELL,19569.31,4
1187,2026-03-04 17:51:34.162714,BTC,BUY,41723.24,2
1188,2026-03-04 17:51:44.162714,ETH,SELL,8273.23,1
1189,2026-03-04 17:51:54.162714,SOL,BUY,35827.94,5
1190,2026-03-04 17:52:04.162714,SOL,SELL,28811.32,2
1191,2026-03-04 17:52:14.162714,SOL,SELL,15544.3,3
1192,2026-03-04 17:52:24.162714,BTC,BUY,16928.17,3
1193,2026-03-04 17:52:34.162714,BTC,SELL,13266.75,3
1194,2026-03-04 17:52:44.162714,ETH,BUY,25863.71,1
1195,2026-03-04 17:52:54.162714,BTC,BUY,34645.75,2
1196,2026-03-04 17:53:04.162714,BTC,SELL,24617.64,3
1197,2026-03-04 17:53:14.162714,ETH,BUY,39153.41,1
1198,2026-03-04 17:53:24.162714,SOL,SELL,30320.51,5
1199,2026-03-04 17:53:34.162714,ETH,SELL,21089.73,3
1200,2026-03-04 17:53:44.162714,SOL,SELL,28807.61,3
1201,2026-03-04 17:53:54.162714,BTC,SELL,35625.37,1
1202,2026-03-04 17:54:04.162714,ETH,SELL,15218.1,1
1203,2026-03-04 17:54:14.162714,SOL,SELL,29079.15,3
1204,2026-03-04 17:54:24.162714,ETH,SELL,22635.62,1
1205,2026-03-04 17:54:34.162714,BTC,BUY,21762.74,2
1206,2026-03-04 17:54:44.162714,SOL,BUY,37874.93,2
1207,2026-03-04 17:54:54.162714,SOL,SELL,28750.36,1
1208,2026-03-04 17:55:04.162714,ETH,BUY,20075.0,5
1209,2026-03-04 17:55:14.162714,BTC,BUY,33402.4,4
1210,2026-03-04 17:55:24.162714,ETH,SELL,41549.7,4
1211,2026-03-04 17:55:34.162714,SOL,SELL,13284.5,4
1212,2026-03-04 17:55:44.162714,BTC,BUY,24521.11,5
1213,2026-03-04 17:55:54.162714,SOL,SELL,1950.96,2
1214,2026-03-04 17:56:04.162714,BTC,BUY,10521.83,2
1215,2026-03-04 17:56:14.162714,SOL,BUY,12704.49,1
1216,2026-03-04 17:56:24.162714,ETH,SELL,9392.45,5
1217,2026-03-04 17:56:34.162714,ETH,BUY,32883.08,1
1218,2026-03-04 17:56:44.162714,ETH,BUY,27496.17,4
1219,2026-03-04 17:56:54.162714,SOL,SELL,4368.5,1
1220,2026-03-04 17:57:04.162714,SOL,SELL,5957.36,5
1221,2026-03-04 17:57:14.162714,ETH,SELL,25353.24,1
1222,2026-03-04 17:57:24.162714,BTC,SELL,43130.34,2
1223,2026-03-04 17:57:34.162714,BTC,BUY,1796.08,2
1224,2026-03-04 17:57:44.162714,SOL,SELL,28559.38,2
1225,2026-03-04 17:57:54.162714,BTC,BUY,821.45,3
1226,2026-03-04 17:58:04.162714,SOL,BUY,38000.08,2
1227,2026-03-04 17:58:14.162714,ETH,SELL,10763.48,2
1228,2026-03-04 17:58:24.162714,ETH,BUY,12450.13,1
1229,2026-03-04 17:58:34.162714,BTC,BUY,1639.75,1
1230,2026-03-04 17:58:44.162714,ETH,BUY,4582.68,3
1231,2026-03-04 17:58:54.162714,SOL,SELL,9681.79,1
1232,2026-03-04 17:59:04.162714,BTC,BUY,16313.16,1
1233,2026-03-04 17:59:14.162714,SOL,SELL,19631.82,2
1234,2026-03-04 17:59:24.162714,ETH,BUY,29510.71,5
1235,2026-03-04 17:59:34.162714,ETH,BUY,25967.33,3
1236,2026-03-04 17:59:44.162714,SOL,BUY,43090.3,4
1237,2026-03-04 17:59:54.162714,BTC,SELL,11507.09,3
1238,2026-03-04 18:00:04.162714,BTC,SELL,25839.29,5
1239,2026-03-04 18:00:14.162714,SOL,SELL,22650.99,4
1240,2026-03-04 18:00:24.162714,ETH,BUY,14776.99,2
1241,2026-03-04 18:00:34.162714,ETH,SELL,16827.17,2
1242,2026-03-04 18:00:44.162714,ETH,BUY,3461.3,1
1243,2026-03-04 18:00:54.162714,BTC,SELL,11902.48,3
1244,2026-03-04 18:01:04.162714,BTC,SELL,12005.71,1
1245,2026-03-04 18:01:14.162714,SOL,BUY,12432.63,4
1246,2026-03-04 18:01:24.162714,BTC,BUY,44954.99,1
1247,2026-03-04 18:01:34.162714,ETH,BUY,38735.68,1
1248,2026-03-04 18:01:44.162714,ETH,BUY,22083.0,2
1249,2026-03-04 18:01:54.162714,SOL,BUY,8407.49,2
1250,2026-03-04 18:02:04.162714,BTC,SELL,25917.34,4
1251,2026-03-04 18:02:14.162714,SOL,BUY,5884.68,3
1252,2026-03-04 18:02:24.162714,SOL,SELL,8237.13,2
1253,2026-03-04 18:02:34.162714,ETH,SELL,40485.68,5
1254,2026-03-04 18:02:44.162714,ETH,SELL,39133.48,1
1255,2026-03-04 18:02:54.162714,SOL,BUY,3071.09,1
1256,2026-03-04 18:03:04.162714,BTC,BUY,7456.35,5
1257,2026-03-04 18:03:14.162714,BTC,BUY,7447.05,3
1258,2026-03-04 18:03:24.162714,SOL,SELL,12638.73,5
1259,2026-03-04 18:03:34.162714,BTC,SELL,14213.45,4
1260,2026-03-04 18:03:44.162714,ETH,BUY,28708.98,4
1261,2026-03-04 18:03:54.162714,ETH,SELL,22924.17,4
